 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1940544,202210,0601-1200,ZZZ.TRACON,US,090,5,,2000,,,,,Dawn,,,TRACON ZZZ,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,,Initial Approach,,Class B ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Commercial; Flight Crew Multiengine; Flight Crew Flight Instructor,,,Situational Awareness; Distraction,,,1940544,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Distraction; Situational Awareness,,,1940486,Deviation - Altitude Overshoot; Deviation - Altitude Crossing Restriction Not Met; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter CFTT / CFIT,,,Person Air Traffic Control,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Flight Crew FLC complied w / Automation / Advisory; Flight Crew Became Reoriented; Flight Crew Requested ATC Assistance / Clarification,Airspace Structure; Chart Or Publication; Human Factors; Procedure,Human Factors,"On a steep descent; left base; close behind a 757; during low light conditions; we were cleared the visual to XXL. I spun in the FAF crossing altitude for ZZZZZ; which I thought was 2000 ft.; but in reality was 2800 ft. The Approach Controller advised us of a Low Altitude Alert and we climbed back up to 2800 ft.; and intercepted the glideslope for a stable and safe landing. We were both so fixated on the close in traffic; that we didn't catch the wrong altitude in the Mode Control Panel window.Suggestion: Better monitoring of the MCP and [other equipment] between Crew Members.",,"We were behind a 757 to Runway XXL and were high to get sequenced in; behind it. As we turned to final and were cleared visual; we still felt high and close to our interval. Pilot Flying (PF) extended off of ZZZZZ in FMS and put 2000 instead of 2800 into Mode Control Panel (MCP). Pilot monitoring (PM) got focused on distance to 757 and did not crosscheck. ATC called us to check altitude. Climbed to 2800 ft. and made safe landing.Suggestion: Pay better attention in the brief to help with FAF altitude crosscheck.",,"A Flight Crew reported they descended 800 ft. below the Final Approach Fix altitude and received a Low Altitude Alert from ATC.",
1940593,202210,,ZZZ.ARTCC,US,,,,,,,,,,,,,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Hydraulic System,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 106; Flight Crew Total 12730; Flight Crew Type 4355,,Troubleshooting,,,1940593,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 198; Flight Crew Type 955,,Troubleshooting,,,1940599,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Diverted; Flight Crew Landed in Emergency Condition; General Flight Cancelled / Delayed,Aircraft,Aircraft,"Enroute from ZZZ to ZZZ1 aircraft suffered a complete loss of hydraulic system B. System B showed zero quantity; and low pressure. We complied with the QRH; [requested priority]; and landed without incident.",,"While enroute to ZZZ1; aircraft experienced Hydraulic malfunction. System B showed quantity of zero; low pressure; and indications matched Loss of System B QRH checklist. Complied with QRH; [priority requested]; and landed uneventfully.",,"Flight crew reported a complete loss of Hydraulic System B and diverted to a nearby airport.",
1940597,202210,1801-2400,ZZZ.ARTCC,US,,,,41000,,VMC,,,,,,Center ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine,,X,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 195; Flight Crew Total 676; Flight Crew Type 676,,Time Pressure; Workload; Distraction; Human-Machine Interface; Troubleshooting,,,1940597,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 144; Flight Crew Total 437; Flight Crew Type 437,,Troubleshooting; Workload; Time Pressure; Distraction; Human-Machine Interface,,,1940610,Aircraft Equipment Problem Critical,,,Person Flight Crew,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Provided Assistance; Aircraft Aircraft Damaged; Flight Crew Overcame Equipment Problem; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Inflight Shutdown; Flight Crew Diverted; Flight Crew Landed in Emergency Condition; General Flight Cancelled / Delayed,Aircraft,Aircraft,"Approximately 2+35 into the flight from ZZZ2 to ZZZ1. At FL410 and Mach .79 at approximately XA45 a noticeable bang was heard followed by yaw; vibration; and N1 rollback on #2 engine. Within 5 seconds the immediate action items for Eng Fire/Severe Damage (vibration) was completed and within approximately 7 seconds a shallow descent (500 FPM) was initiated by the pilot flying (PF). At this time the pilot not flying (PNF) [requested priority handling] with ATC and coordinated a descent to 24;000 ft. direct ZZZ. The PNF then ran the QRC/QRH checklist for Eng Fire/Severe Damage (read-and-do with proper crew coordinated.) No fire warn/indicator lights illuminated; T-Handel pulled no bottles blown. The EGT gauge on #2 engine illuminated red but I never noticed and temp higher than low-mid 800s. This (EGT) eventually extinguished (completely cooled by approximately 10000 ft.); N1/N2 never completely stopped rotation throughout the remainder of the flight; never seized.The PF continued to follow ATC vectors and altitudes in a large box pattern E and N of ZZZ at 250 kts. while the PNF coordinated with ATC (Crash/Fire Rescue; Intentions to land XXL (XXR closed); full stop on the runway); flight attendants (Brief); passenger notification; and finished up all appropriate checklists; and normal operating checklists as applicable. The Captain took over PF duties at 3;000 ft. on a vector to intercept for the visual approach Runway XXL (w/ ILS backup) at approximately 13 DME. The PF made a flawless flaps 15; auto brake 3; app/landing. A full stop on the runway was performed and Crash Fire Rescue quickly met the aircraft and determined no immediate threat present. Passengers and Flight Attendants were kept informed throughout the event. Crash/Fire Rescue followed the aircraft to the gate and passengers were deplaned. Post inspection by both pilots reveled a normal N1 section with a completely destroyed turbine section. ATC; Crash/Fire Rescue; Operations/Maintenance; and Flight Attendants performed exceptionally.",,"At 41;000 feet during cruise felt a slight shudder and saw engine 2 roll back. EGT was rising and did immediate action items for severe engine damage followed by rest of that checklist. Diverted into ZZZ and did a single engine landing and had Crash Fire Rescue (CFR) vehicles check for damage and told just a slight fluid leak so taxied to gate and deplaned.",,"B737 flight crew reported a '...yaw; vibration; and N1 rollback on #2 engine;' resulting in a diversion to the nearest suitable airport.",
1940656,202210,1201-1800,ZZZ.Airport,US,,,0,,,IMC,Fog,,Daylight,,,CTAF ZZZ,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CTAF ZZZ,,Cirrus Aircraft Undifferentiated,,1,Part 91,,,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown,Party1 Flight Crew; Party2 Flight Crew,,1940656,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 Flight Crew,,1940659,Conflict Ground Conflict; Critical; Ground Event / Encounter Weather / Turbulence; Ground Incursion Runway,,,Person Flight Crew,Other Takeoff Roll,Flight Crew Rejected Takeoff,Human Factors; Airport; Weather,Human Factors,"The day was made up of weight and balance issues; flight crew swaps; and weather delays. Weather in ZZZ was poor due to the marine layer and fog over the airport. Visibility was restricted and was a typical IFR weather day. We waited behind another preceding aircraft both awaiting IFR release from the uncontrolled field. We made position reports over the common traffic advisory frequency stating we were taxiing and holding short of Runway XX number two behind the other departing aircraft. Upon getting our IFR release we made a report we were departing from Runway XX on the common traffic advisory frequency and lined up on the runway. We had completed all required checks and checklists as well. Once on the runway visibility was poor as such was the IFR day and we advanced the thrust levers and began our takeoff. At that moment a Cirrus aircraft stated they were crossing Runway XX. This was the first call we heard them say and I was unaware there was even a Cirrus on the field at the time. We reached about 60 kts. and aborted our takeoff and stated on the frequency that we were aborting. The Cirrus pilot was over the hold short bars and we came to a stop 150 ft. from them. We taxied off set brakes; checked in with the flight attendant; and called the Duty Manager. Contributing factors: IFR weather on the field and restricted visibility. Airport was a non-towered airport. Other air traffic in the area on the field failed to make position reports.It is important to make position reports at a non-towered airport and extremely important to do so under IFR low visibility operations. We had done everything as normal per the operation and unfortunately had this event occur due to the lack of awareness and lack of reporting from the preceding Cirrus aircraft.",,"Day started with weight and balance issues from our report time. From ZZZ2 to ZZZ we dealt with similar weight and balance issues; crew member swap and weather in ZZZ. Once all three issues were dealt with the flight continued to ZZZ. ZZZ to ZZZ1 weather was IFR on field and there is no tower at ZZZ. We were positioned number 2 for takeoff behind another commercial carrier and were making position reports on CTAF. The proceeding commercial carrier took off before us and we were released on our IFR flight plan from ZZZ to ZZZ1 with ZZZ Center. We completed the remaining checklists made a position report stating we were taking Runway XX. At 60 kts. the takeoff was aborted due to a Cirrus who's only radio transmission was 'cirrus crossing Runway XX'. We stopped at taxiway delta and saw the cirrus crossing the runway was at Taxiway X (roughly 150 ft. from the other aircraft) about a cowling width into the takeoff Runway XX. We then proceeded to taxi off the runway onto Taxiway Y where we verified the flight attendant and her cabin were safe and secure. Called the  Duty Manager; Dispatch and then proceeded to ZZZ1. Contributing factors were the weather in ZZZ being IFR at the time of our departure. ZZZ being a non-towered airport; and failure of other traffic in the area to not make position reports. I believe that in this situation there is nothing more that can be accomplished in order to prevent this type of incursion. When there are commercial IFR operations in use there are SOP's that must be followed; and even with position reports and clearing the area ahead etc.; if there are others not making radio calls of their intentions; position etc. or in this case making a radio call as thCRJ-200ey were crossing an active runway this type of incursion will happen. You cannot put an SOP for what others may do at an untowered airport",,"CRJ-200 flight crew reported rejected takeoff due to GA aircraft incursion on runway at a non-towered airport.",
1940660,202210,1201-1800,,,,,,,,VMC,,,Daylight,,,,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Turbine Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Troubleshooting,,,1940660,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Clearance; Deviation / Discrepancy - Procedural Maintenance,,N,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Diverted; Flight Crew Inflight Shutdown; Flight Crew Overcame Equipment Problem; Flight Crew Requested ATC Assistance / Clarification; Flight Crew Took Evasive Action; General Maintenance Action; General Flight Cancelled / Delayed,Aircraft; Human Factors,Aircraft,"Had an airplane that was written up previously for ITT exceedance on the left engine when set to climb thrust and had to fly with reduced thrust rest of the flight. On my flight in this aircraft prior to this event I also had same thing occur to me and when we got on the ground and maintenance came they said it was all good. During my brief with my First Officer we talked about taking precautions and being easy with power and monitoring the ITT in case it would occur again and so as to not exceed. During the climb out I did keep the power back a few percent in case; but no ITT exceedance nor any other indications. We make it to cruise and are about 45 minutes into the flight; left ITT spikes and flashes red; can feel and hear the left engine sputter and the N1 drops and stays about 30% with a left engine oil warning. I ask my First Officer to run the QRC for engine fire/severe damage in flight. ZZZ was right nearby; they got a long runway that match up for the general winds; and VFR. We exchange controls and I set my First Officer up to head to ZZZ and ask ATC to put us in a hold or box vectors as we continue the descent down. I call my Flight Attendant and brief her what is happening up front and ask her to check the engine and see if she happens to see any smoke or damage. She says there is none and I let her know we are diverting to ZZZ and if she could make an announcement to the passengers. I run the QRH; left engine is shut down and secured; and I brief my First Officer the approach and the differences to the landing. We exchange the controls; land and stop on the Runway and make my announcements and call my Flight Attendant. I had emergency personnel verify no smoke or anything was to be seen from the outside; and decide to continue under our own power to the Gate. Not sure if maintenance really looked to see what the reason was for the high ITT; they just said that the engine was okay and that ITT was within limits and good to go. After two occurrences perhaps take a closer look for the reasoning and see if there is some sort of issue with the engine.",,,,"Captain reported an in flight engine shut down and a diversion to make a precautionary landing after a previously reported excessive ITT problem on the left engine reoccurred.",
1940699,202210,1201-1800,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Seatbelt,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Troubleshooting; Situational Awareness; Confusion,,,1940699,,,,,,,,,,,,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury,,Y,Person Flight Attendant,Aircraft In Service At Gate,Aircraft Aircraft Damaged; General Maintenance Action; General Flight Cancelled / Delayed; General Physical Injury / Incapacitation,Aircraft,Aircraft,"About 15-20 [minutes] prior to push back sitting in the flight deck there was a loud 'crack' sound which sounded like a cart had fallen over. Soon after we smelled spent gunpowder up front. I went to check and observed Person A (B Flight Attendant (FA)) assisting guests in row X. He looked at me and said that the passengers had been injured in that row as the airbags in those seats had inadvertently gone off. I instructed the First Officer to 1. Call Operations and send EMS immediately and 2. Contact Maintenance to send a person/team to see what could be done in this situation. I made an announcement regarding the situation and that we were aware of the connection status of a number of our guests and would be looking at ways to mitigate delays for them. As the injured passengers were being attended to by EMS a decision was made to remove the aircraft from service. The entire FA team should be commended for their quick and cool response. Person A (B) immediately rushed to assist the guests while the A and C asked everyone to remain out of the aisles. Person B was perfectly clear as to what he needed...'Three injuries...EMS...NOW!' That's exactly what works and the team should be commended for their quick and calm response. Maintenance made the right call to remove the aircraft from service as it could have been an installation issue or manufacturer problem; etc. We won't know until the seats are inspected in detail.","Reporter stated he is unsure of the cause of the airbag detonation. He stated all three airbags in the row detonated; and with enough force that the trim surrounding the window at that aisle was damaged. Passenger injuries were limited to minor skin irritation and all passengers continued on the flight on another aircraft. The Maintenance Technician working the problem theorized that perhaps the g-meter beneath the seat was triggered by the passenger in the row behind the incident possibly shoving a carry-on bag beneath the seat in front of him with excessive force.",,,"A320 Captain reported air bag style seat belts misfired on the ground; injuring three passengers. The aircraft was removed from service for evaluation and repair.",
1940708,202210,1201-1800,ZZZ.ARTCC,US,,,,,,VMC,,,,,,Center ZZZ,Air Carrier,Citation Excel (C560XL),,2,Part 121,IFR,Passenger,,Descent,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,APU Fuel System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting,,,1940708,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Multiengine; Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting,,,1940710,Aircraft Equipment Problem Critical; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Overcame Equipment Problem; Flight Crew Landed in Emergency Condition; Flight Crew Diverted; Flight Crew Requested ATC Assistance / Clarification; General Maintenance Action; General Flight Cancelled / Delayed,Aircraft,Aircraft,"We departed ZZZ2 for ZZZ3 at approximately XA41. Flight was normal until ATC cleared us to descend from FL400 to I believe it was FL360. Shortly thereafter; both the pilot in command (PIC); Person A who was acting as the pilot flying (PF) and myself; the second in command (SIC) acting as the pilot monitoring (PM) began to smell a fuel odor. We both made mention of it and it quickly became stronger. I began to monitor closely the engine instruments which remained within normal parameters and got the Abnormal Procedures book out. We ran the 'Environment System Smoke or Odor' checklist and followed it. Among the actions taken were: putting on oxygen masks; [requesting priority handling] with ATC; finding the nearest suitable airport for landing (ZZZ1) where we landed without incident. Post flight of the tailcone compartment revealed a strong fuel odor; which had not been there on pre-flight.",,"On decent from 40;000 as aircraft pitched down began to smell of fuel in cockpit. Smell worsened to a very strong odor. Crew went on oxygen. [Requested priority handling] and requested diversion to ZZZ1. Completed QRH. Landed without incident at ZZZ1. [Upon arrival] APU fuel leak reported by maintenance and placed in log by Maintenance; with shutoff valve closed and breaker collared pre-flight. There was no odor detected on pre-flight in hellhole or cabin. Post flight inspection revealed a strong odor of fuel in hellhole. Notified Flight Control and Chief Pilot.",,"C560XL flight crew reported a strong fuel odor during descent. Priority handling to a suitable airport was provided and landed without incident.",
1940812,202210,0601-1200,ZZZ.Airport,US,,,,,,,,,,,,,Air Carrier,A319,,2,Part 121,IFR,Passenger,,Cruise; Descent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,Service; Safety Related Duties,Troubleshooting; Physiological - Other,,,1940812,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Illness / Injury; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Person Passenger; Person Flight Attendant,In-flight,Flight Crew Overcame Equipment Problem; General Maintenance Action,Aircraft,Aircraft,"I Flight Attendant #2 (FA) was on the back of serving cart; when FA #4 asked me if I felt the engine aircraft left humming harder than usual and if I smelled a sweet smell like rum. Yes; I did notice. #4 went forward to communicate this info. I began to check the overheads and area. I noticed the area of smell covered forward and rows 8-14. When FA #4 came back some passengers complained to her about the smell and humming noise. We had XXX passengers on board. The smell subsided. We monitored. We had a different chemical smell appear on descent in front and back galleys and in cockpit. We had the ZZZ [Airport] Firemen check our blood pressure and oxygen levels. We all had some effects from the fumes. My blood pressure was 132/82 which is usually 120/80. I had a metal taste and a little croup. The flight was delayed until XA:00 the next morning. Three maintenance guys worked all night on the aircraft. We flew the same aircraft with a new captain. On landing both galleys; and cockpit had slight chemical smell reoccur. I followed up with the nurse after the trip ended.",,,,"A319 Flight Attendant crew reported a fumes event during cruise which initially subsided and resumed during descent. At destination Maintenance serviced the aircraft and flight attendants were treated for physiological symptoms.",
1941105,202207,1801-2400,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,A330,,3,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Other / Unknown,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,1941105,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Crew,Aircraft In Service At Gate; Routine Inspection,Aircraft Equipment Problem Dissipated; Flight Crew Overcame Equipment Problem,Human Factors,Human Factors,"[Air Carrier flight crew reported] the catering crew in ZZZ had loaded dry ice inside the ovens without telling [flight crew] about it. This could have ended up with both destroyed ovens and meals if the plastic had melted or burned.",,,,"Air Carrier flight crew reported catering crew loaded dry Ice in the galley oven without notifying flight crew resulting in a potentially dangerous situation.",
1941155,202210,1201-1800,I90.TRACON,TX,,,,15500,,VMC,,,,,,TRACON I90,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,,Passenger,,Climb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAV: Unpiloted Aerial Vehicle,,1,,,,,Cruise,,,,,,,,,,,,,,,,,,,,,,Aircraft / UAS; Airport / Aerodrome / Heliport,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,Flight Crew Last 90 Days 96.67; Flight Crew Type 5084.65,,Situational Awareness,,,1941155,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; First Officer,Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument,Flight Crew Last 90 Days 193.65; Flight Crew Type 834.38,,,,,1941159,Airspace Violation All Types; Conflict NMAC; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Unauthorized Flight Operations (UAS),Horizontal 100,,Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification,Human Factors,Human Factors,"Climbing out of IAH on the STYCK 8 departure; my First Officer (FO) witnessed a yellow drone traveling opposite direction to us come within approximately 100 ft. of our aircraft at about 15;500 ft. I was heads down at the time so I did not see it. I was the Pilot Monitoring (PM) but I had him report it to ATC so that he could give as much detail as possible. Later during cruise flight we took the time to look up whether a report needed to be filed or not. Report filed after flight.",,"Captain was Pilot Flying (PF).  First Officer (FO) was Pilot Monitoring (PM). Climbing through 15;500 ft out of IAH flying north on the STYCK8.DOLEY SID; the FO called out a yellow spherical drone on a reciprocal heading co-altitude which passed to the left and just above the aircraft. Closest Point of Approach (CPA) was no more than 100 feet. Drone was not previously reported. Crew reported the incident to ATC immediately.Submitter comment: The FO was the PF and the Captain was the PM.  The FO observed the drone.",,"Air carrier flight crew reported seeing a UAS pass within 100 ft. of the aircraft while climbing at 15;000 ft. and reported it to ATC.",
