 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1614892,201901,0001-0600,MSO.Airport,MT,,,0,,,VMC,,,,,,TRACON GEG,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS; Localizer/Glideslope/ILS 12,Final Approach,Visual Approach,Class D MSO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 172; Flight Crew Total 13790; Flight Crew Type 6539,,Situational Awareness; Troubleshooting,,,1614892,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Aircraft In Service At Gate,General None Reported / Taken,Chart Or Publication,Chart Or Publication,"We as a crew reviewed the [approach] pages for the Missoula airport and decided to build both visual approaches to runway 30 and12 in the primary and secondary FMGC Flight Plans.Upon receiving the ATIS; we determined runway 12 was in use and decided we would most likely get the ILS approach; due to a 9000 foot overcast layer. Upon contacting Spokane Approach; we were given vectors for runway 12; followed by a descent clearance; which put us in IMC conditions. Spokane Approach asked if we were able to accept a visual clearance to runway 12. We stated that we would advise once we had the airport in sight.Upon breaking through the overcast layer; I was able to see the airport and acknowledged with ATC it was in sight; followed by being cleared for the visual approach to Runway 12. Due to the fact we were on radar vectors; we elected to execute a visual approach from the north side of the airport. Terrain vigilance was maintained; while flying a stabilized approach and landing.The reason for this report is based on further review of the MSO [approach] pages during our extended debrief. We discovered that there was a 'must' statement in the Terrain Considerations paragraph; stating that all visual maneuvering must be accomplished south or southwest of Runway 12/30; unless receiving radar vectors from Approach/ Departure. Every time we fly into these mountain airports it is a different dynamic.We as a crew would like to make several enhanced recommendations:1. Coordinate with Spokane Approach [on the company's] visual maneuver restrictions South and Southwest of the airport.2. Put a pictorial on the approach-page showing no visual maneuvering is allowed northwest of the airport. 3. Relocate the terminology regarding visual maneuvering to [the same page as a] Visual Arrival. 4. For better clarification; separately state; due to terrain all visual maneuvering of the aircraft must be accomplished south or southwest of the Runway 12/30.  Only radar vectors north of the airport may be accomplished to an instrument approach.",,,,"Captain reported that vital information regarding the visual approach to MSO is inconspicuous in the company issued charts.",
1615028,201901,0601-1200,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown,Party1 Flight Crew; Party2 Ground Personnel,,1615028,,,,,,,,,,,,Deviation / Discrepancy - Procedural Hazardous Material Violation; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Pre-flight,General Maintenance Action; General Work Refused,Procedure; Human Factors,Procedure,"Sitting on my seat was a completed NOTOC awaiting my signature. Upon review; the aircraft tail number was incorrect. I informed ZZZ OPS of the discrepancy; shredded the numerous forms; and placed them in the trash. At approximately 20 minutes prior to scheduled push time; we received our load close out numbers. At the same exact time; a ramper handed me a NOTOC form to be signed. The two copies of the NOTOC were missing the descriptive information explaining classes; warnings; etc. I told the ramper that I was refusing the DG due to incorrect paperwork. I also informed OPS via the radio. We closed up and departed without incident. During the time I informed OPS of the incorrect tail number and the arrival of the new NOTOC; I quickly refreshed my memory of FOM 12.100 Dangerous Goods. However; had I taken an extra minute to read a bit more in-depth; I would have read the paragraph that describes how to properly reject DG. I would have had the ramper write NOT LOADED on the form and we each would have initialed the form. I will certainly handle this situation differently in the future. First; I won't get all worked up because the ramper signed a NOTOC with incorrect information. Second; I will make more effort to carry the cargo that was presented to me. We had plenty of time to get the correct forms and ensure all protocols were handled. This was a failure on my part. Even though safety was not compromised; I failed at providing leadership to this situation. After 14 years here; with 1 year as Captain; I will strive to do better.",,,,"Air carrier Captain reported NOTOC form contained wrong information.",
1615030,201901,0601-1200,LAX.Airport,CA,,,,26000,,,,,,,,Center ZLA,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Descent,,Class A ZLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Situational Awareness,,,1615030,,,,,,,,,,,,ATC Issue All Types; Conflict Airborne Conflict,,,Automation Aircraft RA,In-flight,Air Traffic Control Issued New Clearance; Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action,Procedure; Human Factors,Procedure,"The flight was routine up until we entered LA Center. LAX weather deteriorated and the airport had gone into holding. Several aircraft were issued holding instructions on the arrival. Our flight was issued a 'descend via' clearance on the Big Bear arrival. Shortly after the descend via clearance we were issued an amendment to the altitude which was FL260. At this point I began calculating holding fuel to determine how much time we had before a diversion would be necessary as we knew holding instructions were coming our way as well. We were slowed to 250 kts and in a shallow descent to FL260. Within several hundred feet of reaching FL260 LA center issued a clearance to climb back up to FL270 for traffic. There was no sense of urgency in his voice at this point. There should have been.Within seconds of the clearance the nose begins to rise to begin its climb to FL270 (however still in a vertical speed descent) and at that point the aircraft notified us of a DESCEND resolution advisory. I begin complying by increasing the vertical speed since we were so close to the 'green' on the PFD and as I was about to disconnect the autopilot to comply with SOP memory items when we received what I believed to be a very aggressive RA CLIMB literally a second or two into the RA descent. Seeing the aircraft so proximal to ours on the ND (10 mile ring); I disengaged auto pilot immediately and set takeoff thrust and pitch for the 'green'. The event happened so fast. I did see an aircraft in my windscreen for a brief moment somewhere in this process; however I couldn't tell you type or airline. My First Officer and I were very upset realizing how close we may have come to a collision. Also in awe as we never would have thought we would experience a double back to back RA in real life. I'm very thankful we practice events like this in the sim. Weather moved past LAX and they re-opened the arrival corridor; at which we changed gears to focus on our arrival to LAX.Our on board weather radar failed along with predictive wind shear in this process. My familiarity with the Los Angeles area; the current sector communication; the positive situational awareness of the current environmental conditions; along with my first officer's input was the reason I made the decision to continue to LAX as we knew we would be able to avoid the weather that had moved past and was heading in the northeasterly direction of our planned alternate.",,,,"Air Carrier Captain reported reacting to two back-to-back RA's on a descend via clearance into LAX.",
1615246,201901,0601-1200,ZZZ.Airport,US,,,0,,,,,,Daylight,,,,Air Carrier,B737-800,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft Furnishing,,X,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Instrument; Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine,Flight Crew Last 90 Days 554; Flight Crew Type 14200,,Communication Breakdown,Party1 Flight Crew; Party2 Maintenance,,1615246,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Aircraft In Service At Gate,General Maintenance Action,Human Factors; Aircraft,Ambiguous,"At the gate in ZZZ; I noticed there was no tape on the center Pedestal Gap. The tape is supposed to stop paper from slipping through a gap and ending down under the pedestal. I knew I had just read in a Safety Notice that Maintenance would be correcting the problem. I called Maintenance and told them there was no tape on the pedestal to block the gap and to see if they could send out a Maintainer; and they said they could. They also said they knew of no requirement for the tape or that there was even a need for it.When arriving at the aircraft I discussed the issue and the Maintainer said they were not familiar with the problem. I said I had called the Chief Pilot on Call and he was trying to find the article I had read; since he had also just recently read it. I asked the Maintainer to open the panel. He did and we were both glad that he did. For the next five minutes; he pulled over 50 sheets of paper out from the pedestal wiring and others stuck against the pedestal framing. Many sheets were brown from heat and brittle. I then noticed that the panel he removed actually had tape on it. Scotch tape that had been broken; allowing sheets to slip under the panel. The Maintainer took a picture of the emptied area. He then taped the area with a black tape the looked like Duck-tape but thinner. He took the papers to show his supervisor.",,,,"B737 MAX 8 Captain reported over 50 sheets of paper were found underneath the center pedestal; which had slipped through a gap that is usually taped over.",
1615251,201901,1801-2400,ZZZ.ARTCC,US,,100,,,,,,,,,,Center ZZZ,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Air/Ground Communication,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,,,Communication Breakdown; Time Pressure; Workload,Party1 Flight Crew; Party2 ATC; Party2 Dispatch,,1615251,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Weather / Turbulence,,,Person Dispatch; Person Flight Crew,In-flight,General None Reported / Taken,Aircraft; Human Factors,Ambiguous,"Landing Number and Braking Action Discrepancy along with Communication Issues.  Inbound to ZZZ; we picked up weather and Field Condition Reports via ACARS. Braking conditions as per Dispatch was forecast to be at 4-Good to Medium. ACARS Field Condition Reported 5-Good reported at (time) Z; which was over an hour old. Because of the discrepancy; we verified the braking action via our iPad WSI; and it showed the braking action to be at 3/3/3. We ran our landing numbers using the ACARS reported values; and then with the newest reported 3/3/3 numbers; but our ACARS went down and started acting up; so we tried using the Aero Data; which also appeared not to be working correctly.  With limited additional options; we contacted Dispatch via a phone patch trough ZZZ. This also was very difficult because we could only read Dispatch with a strength of 2 by 5 making any fruitful communication difficult. At the time; we believe we heard to divert to ZZZ1 because Dispatch could not provide us with landing numbers because of communication issues. We ran our divert minimum fuel calculations to ZZZ1; and shortly thereafter did receive a ACARS message but with only partial information to add ZZZ1 as our second alternate; but with no burn or instruction to divert. Now we started second-guessing what we thought to be the Dispatchers instructions because we may have misunderstood the very weak phone patch.   We opted to go straight to the source; contacted ZZZ Tower; and asked for the current conditions. They reported 3/3/3 as per (two other carriers) and all previous aircraft had been landing with no problems. Tower did state that he was waiting for a new runway report within the next 5-10 minutes. My First Officer and I jointly agreed that we had plenty of fuel to wait for the new report so we opted to continue to proceed towards ZZZ as we tried to clarify and piece together all the incomplete ACARS messages by re-establishing radio contact with Dispatch. Our decision to continue was communicated to Dispatch and confirmed that it was a good option until we get the new runway condition report and considering that TAF was trending towards reduced winds. We also informed Dispatch that we only received an incomplete second alternate ACARS message and would like the burn information to ZZZ1. At handoff to ZZZ Tower; we advised Tower that we are currently unable to land because of missing data and would like an extended downwind. We were hopeful to get the missing landing data or otherwise we would divert. We also received the new runway condition report of no change 3/3/3. During that time; we suddenly received an ACARS message but with only partial landing data for Runway 24 and 3/3/3; but it did not reflect any autobrake setting information. We again called Dispatch via a patch to confirm that we are indeed legal to land; our speeds and autobrake setting options; but this time we could not even hear Dispatch. All information had to be relayed and read back by ZZZ Operations and only after a very tedious verification process confirming that Dispatch 'Now' wants us to land at ZZZ and that we had all needed landing margins; We finally landed safely. Upon arrival and after we had deplaned; I called the Dispatcher (Name) to find out what in the world was going on and why we had such difficulties communicating and problems with our ACARS missing information. I was informed of some system wide connectivity issues rendering many of her tools inoperative; which left me wondering; was I legal to land?",,,,"B737-700 Captain reported due to a system wide communication problem; the pilot crew was unable to receive accurate braking action reports for the destination in a timely manner.",
1615286,201901,0601-1200,,,,,0,,,VMC,,,,,,,Air Carrier,A320,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,Cockpit/Cabin Communication,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 170; Flight Crew Total 18000; Flight Crew Type 14500,,Communication Breakdown,Party1 Flight Crew; Party2 Maintenance,,1615286,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Maintenance; Deviation / Discrepancy - Procedural MEL / CDL,,,Person Flight Crew,Aircraft In Service At Gate,General Maintenance Action; General Work Refused,Aircraft; Procedure,Procedure,"This flight was the second group of flight segments with this nose number assigned to the Captain's ID. On Flight an MRM was sent in concerning the incorrect placement and safety wiring of the Emergency Evacuation Signal System - Flight Deck (EESS-FD) as described on page 6.10.XX.XX of the A-320 Flight Manual. Note 3 states this switch 'is safety wired to the CAPT PURS position.' This switch was observed in the incorrect position and safety wire generating the MRM input.On the following day nose XXXX was again assigned into the sequence of the crew's ID with an MEL applied to the incorrect positioning of the EESS-FD. This MEL placards the 'evacuation alarm signaling system inoperative'. This applied MEL significantly overstated the correction and needlessly restricted the flight crews access to and use of fully operational EVAC signally systems. The FM states 'The switch is powered and wired such that regardless of the physical switch position the CAPT PURS function is always enabled.' Thus the flight deck; and purser; EVAC COMMAND systems remain fully functional at all times. This was in fact verified by the flight crew with [Airport Maintenance] observing while at the gate.When this MEL was read 2 hours prior to scheduled departure during the flight planning process the Captain contacted Dispatch and [Maintenance] to discuss the implications of needlessly inopping a fully functional EVAC COMMAND switch. [Maintenance Control] agreed in the MEL assessment of over deferral and [Maintenance Control] would contact [Airport Maintenance] to re-address the deferral.Upon arrival at the aircraft the Captain did not observe any change to the MRD on the aircraft or any line maintenance personal working the discrepancy. [Airport Maintenance] was contacted to ensure they were aware of the issue whereupon the crew was informed that Maintenance personnel would shortly respond to the aircraft. When the two (2) Maintenance personnel arrived a discussion concerning the FM guidance; the actual operational capabilities of the aircraft; and safety implications of overall deferral for the EVAC COMMAND system took place. At the end of the discussion the 2 Maintenance personnel stated to the effect of; 'well you can just use the PA can't you? So that is good enough. We don't know of another MEL; our discussion is done and we are out of here.' Where upon the Maintenance personnel departed the aircraft; resent the MRD with MEL applied and releasing the aircraft for service.This over application of an MEL; although potentially covering the discrepancy; significantly limited some the possible normal and trained resources for the crew to use during an emergency situation. One solution could be ensuring a proper MEL is in place to address the placement of the CAPT PURS and CAPT SWITCH assuming this switch position cannot be corrected via simple placement and re-safety wiring. Or addressing the FM by revising the switch positioning to allow either CAPT PURS or CAPT ONLY since the switch is functional regardless of physical switch position.",,,,"A320 Captain reported an over application of an MEL and contacted Maintenance to address the deferred item.",
1615377,201901,1801-2400,ZZZ.Airport,US,,30,,10500,,VMC,,,Night,,,TRACON ZZZ,Air Carrier,B757-200,,2,Part 121,IFR,Cargo / Freight / Delivery,,Climb,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Instrument; Flight Crew Multiengine; Flight Crew Air Transport Pilot (ATP),,,Troubleshooting,,,1615377,,,,,,,,,,,,Aircraft Equipment Problem Critical; Flight Deck / Cabin / Aircraft Event Smoke / Fire / Fumes / Odor,,,Automation Aircraft Other Automation; Person Flight Crew,In-flight,Air Traffic Control Provided Assistance; Flight Crew Diverted; Flight Crew Returned To Departure Airport; Flight Crew Landed in Emergency Condition,Aircraft,Aircraft,"I was the Flying Pilot on Aircraft X. We had a normal takeoff and departure. We were climbing with the autopilot engaged at a derated climb thrust through 10;500 feet when I thought I smelled a hint of something. Checking the engine instruments we noticed the left engine oil pressure was just barely above the low oil pressure amber band and the left engine oil temperature was high and climbing. The First Officer suggested we request a level off from ATC as I was beginning to pull back the thrust on the left engine. At this time I transferred control of the aircraft to the First Officer. I requested a level off at 12;000 feet with ATC to address an engine problem. The oil temperature gauge turned red indicating an overheat and the oil pressure was still very low. I pulled out the High Oil Temperature checklist from the QRH while the First Officer continued to reduce thrust on the left engine. By following the checklist we were able to reduce the oil temperature without having to shut down the engine. The faint smell also dissipated. We advised ATC that we would like to return to ZZZ. I also asked ATC if they could advise our company of our air turn back. We then transferred control of the aircraft back. Having just shot the ILS Approach on the previous leg; setting up and briefing went quickly. We also mentioned differences if we had to go around. We extended the downwind slightly to look up landing performance in the QRH. The approach; landing; and taxi in were normal. I was very impressed and appreciative of the First Officer's great inputs; teamwork; and professionalism during the situation.",,,,"757 Captain reported low oil quantity and high oil temperature resulting in a return to the departure airport.",
1615531,201901,0001-0600,ZZZ.Airport,US,,,,10000,,,,,,,,TRACON ZZZ,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,Passenger,,Cruise,,Class E ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Other,,1615531,,,,,,,,,,,,Flight Deck / Cabin / Aircraft Event Other / Unknown,,,Person Flight Attendant,In-flight,General None Reported / Taken,Procedure; Environment - Non Weather Related; Human Factors,Ambiguous,"First Class passenger approached me while I was sitting on my jump seat right after 10;000 feet; changing into my in-flight shoes and passenger asked if he could be there for two minutes.As I looked down to finish putting on my shoes he dropped a prayer mat and started praying on the floor facing the sunrise with half of his body in my galley and half in the aisle.I wish I had immediately stopped putting my shoes on so I would have seen the mat in his arm.Passengers were mostly sleeping in first class and didn't notice him on the floor. As it turned out he was a pilot for [another airline]. Maybe this was a cultural thing but this brought fear to me and then the other flight attendants on my flight. He did not cause any other interruption and returned to his first class seat.I would suggest if a passenger is carrying a mat and wants to pray that they go to an empty row or to the rest room for privacy to pray. During this touchy time in society he could be in danger because of fear from passengers and flight attendants also could take this wrong and go in to full alert. Keep passengers away from galley in first class because of its proximity to cockpit.",,,,"Air carrier Flight Attendant reported concern when a passenger knelt on a mat in the aisle to pray during climb.",
1615802,201901,1201-1800,ZZZ.Airport,US,,,,,,,,,Daylight,,,Tower ZZZ,Air Carrier,Regional Jet 200 ER/LR (CRJ200),,2,Part 121,IFR,Passenger,,Other Go Around,,Class D ZZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Not Flying; Captain,Flight Crew Air Transport Pilot (ATP); Flight Crew Instrument; Flight Crew Multiengine,,,Workload; Situational Awareness; Training / Qualification,,,1615802,,,,,,,,,,,,Deviation - Speed All Types; Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Executed Go Around / Missed Approach,Weather; Human Factors,Human Factors,"The flight was normal in almost every way. The First Officer was the pilot flying this leg; he seemed a bit quiet and [not very] confident in his abilities but was new and had minimal flight experience so this was not out of the ordinary for his situation. The ILS approach was normal; we broke out of the weather at about 500 ft and were stable. Just under 300 ft we experienced a gust of wind which ballooned the aircraft slightly and made the airspeed jump less than 10kts. The FO (First Officer) pulled the thrust to idle; I forcefully stated not to pull to idle and to add power. The FO did not respond in a timely manner; we came through the gust and developed a sink rate and the airspeed decreased not more than 10kts but at a good rate. We were within 100 ft of the runway at this point; the sink rate and airspeed were acceptable with a perception that the landing would firm but safe. At this point the FO added power; we slightly touched and ballooned; then he pulled the thrust to idle and we sank immediately and bounced. He added power we both stated go around and I helped him on the controls to execute a balked landing by adding power and arresting the sink rate with the yoke while gaining airspeed. At this point the FO missed several callouts and did not follow the flight director. I had to make all the callouts and hit the TOGA button to get the flight director up; called the go around on Tower; switched to departure freq; set a climb altitude; pulled up the flaps to 8 then the gear then put the autopilot on; and spun a new heading. As all this was happening the FO was not pulling the power back as the aircraft leveled at the set altitude and the speed increased into the range where it over-sped the flaps by less than 10kts before I caught up and helped him reduce the power and bugged an appropriate speed to fly in the downwind. After the event once we were at the gate; the FO mentioned he was on special tracking from the company and this sort of thing had happened before.The root cause of the event was a lack of experience on the part of the pilot flying; not following directions in a timely manner; not performing the correct actions or callouts. Contributing factors were task saturation of the pilot not flying/pilot monitoring. Slightly stiff thrust levers; within normal range of tension however could have been a factor.In the future it would be beneficial for crewmembers to know if any other crewmembers are on special tracking by the company to raise awareness of potential deficiencies in the performance of their duties. Also a more conservative mentality on calling go arounds early at the onset of instability could have avoided this event.",,,,"CRJ-200 Captain reported the relatively inexperienced First Officer appeared to be weak in procedures knowledge and flying skills.",
1615868,201901,,,,,,,,,,,,,,,,Air Carrier,B757-200,,2,Part 121,IFR,Passenger,,Cruise,,,,,,,,,,,,,,,,,,,,,,,,,,Seatbelt,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Communication Breakdown; Situational Awareness,Party1 Flight Attendant; Party2 Flight Crew,,1615868,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown,,Y,Person Flight Attendant,In-flight,,Human Factors,Human Factors,"This report again raises awareness about the consistent misuse of the seat belt sign by a significant number of flight deck crews (mainly Captains). On the past five flights; Captains have insisted upon leaving the seat belt sign on for the entire flight. Some are so brazen they make an announcement prior to take-off advising the sign will be left on for the entire flight! Keep in mind; flying times range between 6.5 to 9.5 hours. On past flights; I have attempted to employ/educate using CRM strategies with some Captains in order to understand their reasoning behind their actions of keeping the sign on. Most express concerns about liability related to passenger injury due to unexpected severe turbulence. Others state they are doing flight attendants a favor by not cycling the sign off during late night flights - minimizing need for compliance checks. I'm deeply concerned the negative safety culture this type of behavior is creating -- a dangerous risk for passengers and crew. It encourages passengers to disobey the sign while fostering complacency among flight attendants. For example; during my last flight; FAs stopped enforcing the requirement for passengers to be buckled due to the sign being constantly on and lack of turbulence. Their reasoning (understandable); belts were unnecessary due to the smooth ride. At one point; I counted at least 15 passengers in the aisle while the sign was on. This occurred about seven hours into the flight; following the breakfast service. Clearly a violation of 121.311 and portions of 121.571. I witnessed this more often on long range flights.",,,,"Air carrier Flight Attendant expressed concern in regard to the overuse of the seat belt.",
1615933,201901,1201-1800,ZZZ.Airport,US,,,0,,,,,,,,,Ground ZZZ,Air Carrier,B767 Undifferentiated or Other Model,,,Part 121,,,,Parked,,,N,,,,Scheduled Maintenance,Testing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,,Maintenance Airframe; Maintenance Powerplant,Maintenance Lead Technician 1; Maintenance Technician 7,,Situational Awareness,,,1615933,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Ground Event / Encounter Aircraft; Ground Event / Encounter Loss Of Aircraft Control,,,Person Maintenance,Other during engine runs,Aircraft Aircraft Damaged,Weather; Company Policy; Human Factors; Procedure,Weather,"I read through the paperwork as to what needs to be done. Talked to the managers for what the weather conditions were like and was told it was fine. Went up to the flight deck to familiarizer myself with the layout. My right seat person was appointed a ground person. Had some problems with the APU starting and was going to call off the engine runs for weather conditions. After ground had talked to the director of maintenance he was told to run the engines. Ground radioed up to me to run the engines after hooking up the [air] unit got #2 engine started cleared the area and started #1. Let engines idle for required amount of time. Started to do vibration check. Pushed up power; was almost to full power; airplane then spun around. I pulled power back to idle. Tried to steer to slow the spin and hit another aircraft. Shut engines down. What I believe caused the problem was I didn't pull the vibe check paperwork out of the pile so I wouldn't do them and I didn't stand by my decisions to not run the engines for the weather.",,,,"Maintenance technician reported high power engine operations in poor weather conditions led to a loss of control and contact with another aircraft.",
