 ,Time,Time,Place,Place,Place,Place,Place,Place,Place,Environment,Environment,Environment,Environment,Environment,Environment,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Aircraft 1,Component,Component,Component,Component,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Aircraft 2,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 1,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Person 2,Events,Events,Events,Events,Events,Events,Assessments,Assessments,Report 1,Report 1,Report 2,Report 2,Report 1,
1283705,201507,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,Tower ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Takeoff / Launch,,,,,,,,,,,,,,,,,,,,,,,,,,INS / IRS / IRU,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Flying,Flight Crew Air Transport Pilot (ATP); Flight Crew Multiengine; Flight Crew Instrument,Flight Crew Last 90 Days 120; Flight Crew Total 8200; Flight Crew Type 400,,Human-Machine Interface; Situational Awareness; Training / Qualification,,,1283705,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Landed in Emergency Condition; Flight Crew Returned To Departure Airport; General Maintenance Action,Aircraft; Human Factors,Aircraft,"I was the pilot flying and we commenced a takeoff. Upon rotation I noticed a failure of flight instruments (HSI and RMI) along with the stick shaker warning. Immediately I said to my copilot that I have no flight instruments and that I was flying by Standby gyro and compass. We told ATC that we needed to return for landing due to flight instrument issues. We took into effect that we were going to make an overweight landing (approximately 3;000-4;000 pounds) and commenced a short base to final for a visual approach. Upon landing we parked at a holding pad and contacted Dispatch and Maintenance; at that point we realized that the IRS's were in the off position. After we initiated a full alignment; we contacted Dispatch and Maintenance Control to appraise them of the situation. We completed a full alignment and that seemed to alleviate all the flight instrument issues. Once the flight instruments seemed to be corrected; we taxied back to the FBO to make logbook entries and allow the flight mechanic to do an overweight landing inspection without a hard landing. We were in constant contact with Dispatch and once the necessary inspection and paperwork were complete; we continued the scheduled flights per Dispatch.",,,,"B737-400 Captain experienced failure of his HSI and RMI upon rotation. The flight returned to the departure airport for an overweight landing; where it is discovered that the IRSs were never aligned prior to takeoff.",
1283708,201507,1201-1800,ORD.Airport,IL,,,,,,VMC,Turbulence,,,,,Tower ORD,Air Carrier,EMB ERJ 170/175 ER/LR,,2,Part 121,IFR,Passenger,FMS Or FMC; Localizer/Glideslope/ILS Runway 28C,Final Approach; Landing,Visual Approach,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower ORD,Air Carrier,B777 Undifferentiated or Other Model,,2,,IFR,,,Landing,,Class B ORD,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Distraction; Situational Awareness,,,1283708,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),,,Distraction,,,1283706,Deviation / Discrepancy - Procedural Published Material / Policy; Inflight Event / Encounter Unstabilized Approach; Inflight Event / Encounter Wake Vortex Encounter; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented,Human Factors; Environment - Non Weather Related; Weather,Human Factors,"On short final to runway 28C into ORD we were mis-configured for landing.  We ran a landing checklist to the line; and got distracted due to gusty wind conditions; a short visual final approach; and also following a heavy 777; which was giving us wake turbulence.  Therefore we forgot to run the checklist below the line therefore not configuring the aircraft with flaps 5.  We noticed the mistake right as we got a message of 'too low flaps'.  This message sounded right as I was moving the flap lever to the 5 position.This event could have been prevented by not getting distracted with the gusty wind conditions and also the wake turbulence that was encountered.  Better CRM could have been used by cross checking the aircraft configuration prior to landing and also finishing the landing checklist below the line.",,"While on approach to landing on Runway 28C at ORD. We were kept somewhat fast and vectored close in behind another aircraft which was a heavy Airbus. Encountering moderate turbulence due to the gusty surface conditions; concerned about the distance that we were behind the heavy traffic; and becoming distracted with ATC. We forgot to go to Flaps 5 until around 700 AGL. After noticing are mistake we selected Flaps 5 and landed.Put flying the aircraft and doing of checklist first. And then contend with ATC. Also; we should have done a go around when we learned we did not have the proper flap setting below 1;000 feet.",,"ERJ-175 First Officer reported failing to complete the Landing Checklist and they were late selecting landing flaps. Gusty winds and wake turbulence were contributing factors.",
1283741,201507,1201-1800,SFO.Airport,CA,,,,,,VMC,,,Daylight,,,Tower SFO,Air Carrier,Large Transport,,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,Visual Approach,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tower SFO,Air Carrier,Commercial Fixed Wing,,2,Part 121,IFR,,,Takeoff / Launch,,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown; Workload; Time Pressure,Party1 Flight Crew; Party2 ATC,,1283741,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Communication Breakdown; Workload; Time Pressure,Party1 Flight Crew; Party2 ATC,,1283847,ATC Issue All Types; Conflict Airborne Conflict; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Flight Crew Executed Go Around / Missed Approach; Flight Crew Took Evasive Action,Airport; Environment - Non Weather Related; Human Factors; Procedure,Procedure,"Two back to back Go-Arounds performed at SFO. SFO landing Runway 28R/L and departing Runway 01R/L during day VMC. On approach to 28R everything normal and cleared to land 28R by tower. Tower subsequently directs Go-Around due to possible conflict with traffic departing on intersecting runway. Normal Go-Around performed and vectored back for visual approach on 28L. Once again Tower clears us to land. Tower also directs a heavy aircraft to cross approach end of runway 28L and hold short of 28R. Now we are on short final and notice that the heavy has crossed 28L; our runway of intended landing; but has stopped with its tail sticking over the hold short line for 28L. Captain plays it safe and performs a Go-Around. We get vectored back around for another visual to 28L and land normally.Crew did the right thing by performing these two Go-Arounds.In the first Go-Around; SFO tower should not have cleared an aircraft for takeoff on 01 when we were about to land on 28R.Second case; the crew of the heavy needed to pull forward more to ensure aircraft tail was clear of the runway they just crossed.",,"Increased separation between arriving aircraft would lessen the probability of missed approaches during simultaneous intersecting runway operations.[Increase] air crew situational awareness to ensure entire aircraft is clear of active runway after landing and when crossing active runways.",,"An aircraft on final to SFO made two go arounds because of conflicting traffic. One was a crossing runway departure traffic and the second was an aircraft not clear of the runway.",
1283798,201508,,,,,,0,,,,,,,,,,Air Carrier,B737-800,,2,Part 121,,,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gate / Ramp / Line,,Air Carrier,Ramp,,,,Confusion,,,1283798,,,,,,,,,,,,Conflict Ground Conflict; Critical; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Ground Personnel,Taxi,,Human Factors,Human Factors,"As I made my way out to Marshal the plane in; I turned on the [stand guidance system] so it would show the red light to stop; since I had no crew to park the plane. I stood by the push tug waiting for manpower to show; I see the plane turn to come down the line and he keeps coming and not stopping. I call over the radio to OPS to tell them what is happening (NO RESPONSE FROM OPS). The next thing I knew that the pilot was all the way down the line just about to cross the 737-8 line. So I went to make the stop signal and he finally stopped! I was fearing the he was going to run into the push tractor.",,,,"A parking Marshall reports a B737 Captain taxing into the gate without direction and with the automatic parking system indicating a stop. The Marshall initiates his own stop signal as the aircraft approaches the tug; which the Captain heeds.",
1283841,201508,0001-0600,NCT.TRACON,CA,,,,,,,,,Night,,,TRACON NCT,Air Carrier,Large Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Descent,STAR BDEGA 1,Class B SFO,,,,,,,,,,,,,,,,,,,,,,,,FMS/FMC,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,,,,Time Pressure; Distraction; Human-Machine Interface; Workload,,,1283841,,,,,,,,,,,,ATC Issue All Types; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Returned To Clearance,Procedure; Chart Or Publication; Human Factors,Procedure,"Our crew thought it was important to alert you about the practices being used by SFO on the BDEGA1 RNAV arrival.  During the initial portion of the arrival; we were assigned the BDEGA1 and told to expect RWY 28R.  Somewhere around LOZIT; we were cleared to fly the BDEGA1 RWY 28L profile; but expect 28R landing.This setup requires us to enter a runway that we do not intend to land on on the FMS to correctly navigate the profile.  Then upon receiving vectors for the approach; we need to modify the FMS back to the runway of intended landing.  This is a lot of extra button pushing; planning; and coordination; and heads-down time that seems unnecessary at this stage of the flight in a high density airspace.  Although no non-complicance was involved in this; I think this adds a level of complexity and therefore safety concerns that should merit a review of this type of practice.Of course; we evaluated the assigned clearance and always had the option to not accept it - with the current weather; traffic; and time; we felt safe in accepting it in this instance.  But; I have seen this practice on this arrival before - so it is a tool ATC uses for traffic management; but I think there can be a better way.  ATC assigned an RNAV arrival that differs course depending on assigned runway clearance; but modifies the procedure to fly one runway specific profile for the opposite runway.Our FMS is not capable of cleanly flying this without having to make modifications after being taken off the arrival.  And being an RNAV arrival; there is no conventional NAV options.While it is easy for me to suggest the disuse of the this practice; I understand that SFO is a highly dynamic airspace environment and I think there are ways to accommodate this safely as it may be as simple as an FMS update that allows this feature; a modification of the BDEGA1; or exercising the authority to refuse this clearance. A few possible solutions to consider:1) Split the BDEGA1 into two different RNAV arrivals that can each can accommodate 28L and 28R.  So if approach wants you on a north-side downwind you fly one; a south-side downwind the other2) Make the courses after CORKK a heading.  This will allow the programming of the FMS for the intended runway much earlier3) Modify software to allow FMS to accommodate this type of practice4) Notify crews ahead of time about this practice; and notify ATC that crews may not accept (gives both ample time or plan B.","The reported stated that he is fairly certain; not 100%; that NORCAL made the first comment to expect a change to Runway 28R. This anticipation set the crew up to expect the high workload once they were on the heading after BRIXX. The reporter suggested that since this is not the first time he as had this same runway change; that the BDEGA be split into a Runway 28L segment separate from the Runway 28R segment which would allow flight crews time to set up and brief the specific runway while still above 10;000 FT. The late runway change; especially late at night; in the current NEXTGEN atmosphere is counter to the NEXTGEN design philosophy of lowering controller and pilot workloads.",,,"An air carrier First Officer reported that while flying the SFO BDEGA 1 RNAV RUNWAY 28L ATC advised after BRIXX their landing runway would be 28R. The Runway change created a very heavy FMS workload late in the RNAV arrival below 10;000 FT.",
1283861,201508,1201-1800,ZZZ.ARTCC,US,,,,38000,,IMC,Cloudy,,Daylight,,,Center ZZZ,Air Carrier,B737 Next Generation Undifferentiated,,2,Part 121,IFR,Passenger,FMS Or FMC; GPS,Cruise,,Class A ZZZ,,,,,,,,,,,,,,,,,,,,,,,,Engine,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Distraction; Training / Qualification; Workload,,,1283861,,,,,,,,,,,,Aircraft Equipment Problem Critical; Inflight Event / Encounter Weather / Turbulence,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew FLC complied w / Automation / Advisory,Aircraft; Weather,Weather,"Apparently encountered the 'Ice Crystal Icing' phenomena while in cruise; in IMC; at FL380; storms in our area but not close. FMC indicated 'buffet limit'; as the autothrottles retarded from .78 to a commanded .74 mach. Max altitude/optimum altitude in FMC went from 38.4/39.2 to 34.5/34.5; as we slowed at FL380. Total Air Temperature (TAT) was 0 degrees; and we did have moisture that appeared as light rain on the windshield. There was no noise or odors associated with it; as mentioned in the QRH. We did not overfly any storms; which the QRH warns against; nor were there any radar returns indicating possible engine ice crystal icing. The checklist was accomplished; and as the engine Anti Ice (A/I) was turned on; the FMC slowly returned to normal; and the mach slowly climbed back to the previous .78. We did not end up disconnecting the autothrottles; as they did respond with power after we recognized the problem; but if it happens again I will most likely disconnect them.Recommend watching for the 0 degrees TAT; and especially an uncommanded speed drop while in cruise in IMC.",,,,"A B737-NG FMC indicated 'BUFFET LIMIT' as the autothrottle reduced thrust to maintain M.74 from M.78 at FL380. The Total Air Temperature was near Zero; with no apparent icing and no radar returns but the crew suspected engine core icing and followed the QRH to counter the suspected Ice Crystal Icing phenomenon.",
1283862,201508,1201-1800,JFK.Airport,NY,,,,3000,,VMC,,,,,,Tower JFK,Air Carrier,A321,,2,Part 121,IFR,Passenger,FMS Or FMC; Localizer/Glideslope/ILS Runway 13L,Final Approach,Visual Approach,Class B JFK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Personal,UAV - Unpiloted Aerial Vehicle,,,,None,,,,None,Class B JFK,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),,,Situational Awareness; Distraction; Workload,,,1283862,,,,,,,,,,,,Airspace Violation All Types; Conflict NMAC; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural FAR; Inflight Event / Encounter Object,Horizontal 0; Vertical 300,,Person Flight Crew,In-flight,Flight Crew Requested ATC Assistance / Clarification,Human Factors; Procedure,Procedure,"3 miles south of ASALT intersection on the RNAV Visual 13L at 3000 FT both pilots observed a small drone the size of a street garbage can cover with four vertical engines passes approximately 300 FT directly below our aircraft. We were on a north heading and drone appeared to be traveling south. However with our speed of approximately 220 KTS it may have been traveling in our direction with us overtaking it. The color of the drone was metallic in apprehended with orange colors near its four engines. Possibly the propellers were orange? No evasive action required. ATC notified around 10 seconds after both pilots confirmed our sighting. Upon landing JFK tower gave me a phone number with Radar to follow up on the verbal report.",,,,"A321 flight crew reported a near miss with a UAV at 3;000 FT while on visual approach Runway 31L at JFK near the ASALT intersection.",
1283875,201508,1201-1800,M98.TRACON,MN,,,,4000,,VMC,,,Daylight,,,TRACON M98,Air Carrier,Medium Transport; Low Wing; 2 Turbojet Eng,,2,Part 121,IFR,Passenger,FMS Or FMC,Descent,,Class B MSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Flying,Flight Crew Air Transport Pilot (ATP),,,Time Pressure; Confusion; Communication Breakdown; Situational Awareness,Party1 Flight Crew; Party2 ATC,,1283875,,,,,,,,,,,,ATC Issue All Types; Deviation - Speed All Types; Deviation / Discrepancy - Procedural FAR; Deviation / Discrepancy - Procedural Published Material / Policy; Deviation / Discrepancy - Procedural Clearance,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Flight Crew Took Evasive Action; Flight Crew Became Reoriented,Procedure; Human Factors; Airspace Structure,Procedure,"Approach told us to descend [at a] good rate down to 6;000 feet continued by a descent to 4;000 feet. While descending approach notified us that we had left the class Bravo and we immediately realized we were doing 250 below the class Bravo shelf.Doing 250 knots in the Class B; complying with an ATC clearance and descending at our best rate quickly put us below the Class B momentarily before the next lower shelf.Better awareness of this type of scenario happening. Now that I have seen how this can play out.",,,,"An air carrier on arrival to MSP was given an expedited clearance to 6;000 feet followed by clearance to maintain 4;000 feet. The flight descended out of MSP Class B at 250 KTS.",
1283902,201507,,ZZZ.Airport,US,,,0,,,,,,,,,,Air Carrier,Commercial Fixed Wing,,,Part 121,,Passenger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,General Seating Area,Air Carrier,Flight Attendant (On Duty),Flight Attendant Current,,,Other / Unknown; Fatigue,,,1283902,,,,,,,,,,,,No Specific Anomaly Occurred All Types,,,Person Flight Attendant,Routine Inspection,General None Reported / Taken,Human Factors; Company Policy,Human Factors,"I was quick called for a redeye turn. On 24 hour reserve call out; there is no way to prepare for this trip. It's almost 10 hours of flying through the night; with no crew rest. You would never let the pilots fly this trip; so why Flight Attendants? Should things go terribly wrong or we had a serious medical event; we are in no way rested to do our duties to the best of our abilities. The most dangerous part of the trip is my drive home; as I've been up for close to 24 hours. It is incredibly dangerous; and inhumane.",,,,"Flight Attendant; on 24 hour reserve callout; reports being assigned a red eye turn with no possibility of resting before the trip and no rest during the nearly 10 hours of flying.",
1284121,201507,1801-2400,SDF.Airport,KY,,,0,,,VMC,,,Daylight,,,Ramp SDF,Air Carrier,Large Transport,,2,Part 121,IFR,Passenger,,Parked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),,,Communication Breakdown; Confusion; Situational Awareness; Workload,Party1 Flight Crew; Party2 Ground Personnel,,1284121,,,,,,,,,,,,Deviation / Discrepancy - Procedural Published Material / Policy; Flight Deck / Cabin / Aircraft Event Other / Unknown; Ground Event / Encounter Other / Unknown,,,Person Flight Crew,Aircraft In Service At Gate,Flight Crew Became Reoriented; Flight Crew Diverted; Flight Crew Took Evasive Action,Aircraft; Procedure; Human Factors; Company Policy,Company Policy,"We diverted to SDF due to a power outage in our destination airport. I knew we were going to be on the ground for a while; so I wanted to let the Passengers deplane. Our Agent was busy with other diversions; so I tried to open the door myself. I was unable; as the door requires a special badge to open. I approached a Supervisor on the ramp. He said there was only person in the Station who can open that door! Finally; after 20 minutes; the one person who can open the door; came back to open it.   I feel this is a safety hazard. What if we had to evacuate the Passengers at the gate? The door should be able to be opened in an emergency. Change the rules at SDF airport for opening the jetway door.",,,,"An air carrier aircraft diverted to SDF because the filed destination was closed. During the extensive ground delay the Captain attempted to access the terminal and was told only one person could open the jetway. The Captain questioned the safety implications of no passenger access in the event of an aircraft emergency.",
1284142,201507,1201-1800,LGA.Airport,NY,,,,1000,,VMC,,,Daylight,,,TRACON N90,Air Carrier,B737-700,,2,Part 121,,,,Landing,Visual Approach,Class B LGA,,,,,,,,,,,,,,,,,,,,,,,,Autopilot,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,First Officer; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 180,,Distraction; Situational Awareness,,,1284142,Aircraft X,Flight Deck,Air Carrier,Pilot Flying; Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 182; Flight Crew Type 12000,,Distraction; Workload; Human-Machine Interface,,,1284161,Deviation - Track / Heading All Types; Deviation / Discrepancy - Procedural Clearance; Inflight Event / Encounter Unstabilized Approach,,,Person Air Traffic Control; Person Flight Crew,In-flight,Air Traffic Control Issued Advisory / Alert; Air Traffic Control Issued New Clearance; Flight Crew Became Reoriented; Flight Crew Returned To Clearance; Flight Crew Executed Go Around / Missed Approach,Human Factors,Human Factors,"Flight was cleared the visual 31 to LGA and approaching DIALS the Captain recognized that he had too much energy and attempted to correct the profile by lowering the gear and flaps as appropriate. Once established on final; he determined that we were too high to make a normal landing and directed a go-around. Tower directed us to climb to 1;000 feet to avoid another aircraft overflying the field and switched us to Approach and we complied. About the time of the radio switch; we leveled at 1;000 feet and the Captain engaged the autopilot. Upon checking in with Approach Control; we were instructed to turn to a 340 heading and climb and maintain 3;000 feet. I visually verified the Captain selecting 340 heading and 3;000 feet in the MCP however I did not visually verify that the heading mode was selected. We began a right turn and a climb and began setting up to prepare for another visual approach by loading the FMC. At this time; ATC asked if we were on a 340 heading and I looked at our heading passing roughly a 095 heading still in a right turn. I replied that we had missed our heading and asked ATC what heading he would like us to fly; and was instructed to fly a 090 heading. Once established on the 090 heading; the rest of the climb out and subsequent visual approach were uneventful. Once we had landed; the Captain and I discussed what had occurred and both agreed that the correct 340 heading had been selected in the MCP; and the Captain thought that we must have been in Control Wheel Steering (CWS) which would explain why we turned through our assigned heading. Strict adherence to the CRM principles would have ensured that we had selected Heading Select for our lateral control mode and through monitoring; would have trapped and corrected the error.Once I saw the 340 heading selected in the heading window and observed the aircraft start a right turn in the correct direction; I assumed that we were in heading mode without verifying and monitoring; resulting in overshooting the assigned heading. I believe both the Captain and myself were pushed out of the green by a challenging visual approach followed by an unplanned go-around. I believe the situation would have been avoided if we had slowed down; strictly followed procedures; and not been in a rush to get set up for the next approach.",,"On go-around from Runway 31 at LGA; we had already cleaned up and leveled on runway heading and 1;000 feet MSL. Departure gave us a turn to 340 degrees and a climb to 3;000 feet MSL. Aircraft was back in autopilot so I dialed in 340 degrees and 3;000 feet in altitude and started climb with Vertical Speed and turn with Heading Select. I started putting the arrival back into the FMC. Departure then asked us what heading we were going to and we then realized we had gone well past the 340 heading. Departure then told us to head 090 degrees which we did. The First Officer (FO) and I do not know when or how we had dropped out of Heading Select and gone to Control Wheel Steering (CWS). We were vectored back into sequence and landed. I should have continued flying and directed the FO to input the runway for the new approach.",,"B737 flight crew experienced an unstabilized approach during the Visual to Runway 31 at LGA and goes around. The crew levels at 1;000 feet on runway heading and is then instructed to climb to 3;000 feet and head 340 degrees. The climb and turn are initiated; but heading select is never engaged resulting in a turn to 095 degrees before ATC questioned the heading.",
1284159,201507,0601-1200,ZZZ.Airport,US,,,0,,,VMC,,,Daylight,,,Ground ZZZ,Air Carrier,B737 Undifferentiated or Other Model,,2,Part 121,IFR,Passenger,,Taxi,,,,,,,,,,,,,,,,,,,,,,,,,,Engine Starting System,,X,Malfunctioning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain,Flight Crew Air Transport Pilot (ATP),Flight Crew Last 90 Days 246; Flight Crew Type 14500,,Situational Awareness,,,1284159,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,Taxi,Flight Crew Returned To Gate; Flight Crew Became Reoriented; General Flight Cancelled / Delayed,Human Factors; Procedure,Procedure,"During our pushback the FO started number two normally. After the pushback had stopped and while I was in the process of clearing the pushback crew off; the FO got my attention and pointed to the N2 and EGT gauges. I saw 811 on the EGT and around 36% on the N1 gauge. He aborted the start and we accomplished the 'Aborted Engine Start' QRC and QRH before returning to the gate. We contacted Maintenance and wrote it up in the logbook. The one question we couldn't answer was how long the engine EGT was above 725. The aircraft was taken out of service and we got another one and proceeded on to [our destination] for the overnight. A management pilot paid us a visit after we were back at the gate and suggested we fill out a safety report describing the event. I called Chief Pilot to give him a heads up and have submitted the report.As the FO and I discussed the event later; several things struck me. He had never seen a hung start either on the line or in the simulator. I'm not sure any of our simulators replicate what seemed to happen during this start; a very slow increase in N2 and a corresponding ever increasing EGT rise. The FO seemed to have become mainly focused on the slow N2 increase after light off and thus missed the EGT as it approached the start limit. All this happened while my attention was devoted to the termination of the pushback and clearing the ground crew off.Since we have gone to our current start procedures; the Captain has largely been taken out of the loop during the engine start process with an emphasis to focus outside; manage distractions or maintaining control while taxiing during engine start. I feel if I had monitored the start closer; I may have been able to prevent this occupancy. Start malfunctions are very rare. I've only seen about a half dozen since I've been here. All were in an older model jet and all at high pressure altitude airports on days with the temperature near or above 100. This was the first hung start I've seen as low as the field elevation this time. As we all get less exposure to older model aircraft and less emphasis on older model training; we may see an increase in events such as these. It would help if we were able to provide more realistic training for this type of start malfunction with emphasis on how older model engines start so much differently than newer model aircraft.",,,,"During push-back; B737 crew experienced a hung/hot start while attempting to start engine number two. Crew was reassigned a different aircraft.",
1284180,201507,1201-1800,ZZZZ.Airport,FO,,10,,12000,,VMC,,,Daylight,,,Center ZZZZ; TRACON ZZZZ,Air Carrier,B737-700,,2,Part 121,IFR,Passenger,FMS Or FMC,Initial Approach,,,,,,,,,,,,,,,,,,,,,,,,,,Flap/Slat Indication,,X,Improperly Operated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aircraft X,Flight Deck,Air Carrier,Captain; Pilot Not Flying,Flight Crew Air Transport Pilot (ATP),,,Troubleshooting; Workload; Training / Qualification; Time Pressure; Human-Machine Interface; Distraction; Confusion,,,1284180,,,,,,,,,,,,Aircraft Equipment Problem Less Severe; Deviation / Discrepancy - Procedural Published Material / Policy,,,Person Flight Crew,In-flight,Flight Crew Became Reoriented; Flight Crew Took Evasive Action; General Maintenance Action,Aircraft; Chart Or Publication; Manuals; Procedure; Weather,Chart Or Publication,"Leading Edge Flap Transit light on approach into a foreign city. Rushed through new QRH to stay on profile. Unfamiliarity with new QRH led to missed steps and we received a GPWS Warning on approach.Mountainous terrain; weather; traffic congestion and minimum fuel led to rushing to stay on profile. The new Boeing QRH flows nothing like our old QRH did; so we misinterpreted the term 'checklist complete except for deferred items' to mean we were done except for the MEL procedure of deferring the defective item. We failed to turn the page and complete the checklist by inhibiting the GPWS and flap inhibit switches. We need to point these differences out to the crew members. We also no longer issue paper copies of these checklists for the crews to practice and study and we need to. Reading it from the iPad just isn't the same.",,,,"During descent a B737 Leading Edge Flap Transit light illuminated. The rushed crew failed to complete a new iPad Boeing QRH procedure requiring they inhibit the GPWS and Flap Inhibit. The GPWS Warning sounded on final.",
